theoretical_quantiles,sample_quantiles,qq_line
-1.1023985068377362,-0.40000009536743164,-0.8810288825668099
-1.098782811962461,-0.40000009536743164,-0.8781452886529402
-1.0951814249710117,-0.40000009536743164,-0.8752731055821156
-1.0915941867286545,-0.40000009536743164,-0.8724122064409859
-1.0880209406958177,-0.40000009536743164,-0.8695624663858982
-1.0844615328708809,-0.40000003576278687,-0.8667237625972698
-1.0809158117345434,-0.40000003576278687,-0.8638959742352212
-1.0773836281957094,-0.3999999761581421,-0.8610789823964181
-1.0738648355388611,-0.3999999761581421,-0.8582726700721004
-1.0703592893728477,-0.3999999761581421,-0.8554769221072404
-1.066866847581059,-0.3999999761581421,-0.852691625160805
-1.0633873702729337,-0.39999985694885254,-0.8499166676670828
-1.0599207197367624,-0.39999985694885254,-0.8471519397980433
-1.056466760393741,-0.39999985694885254,-0.8443973334266935
-1.0530253587532332,-0.39999985694885254,-0.841652742091399
-1.0495963833692126,-0.3000001907348633,-0.838918060961145
-1.0461797047978318,-0.3000001907348633,-0.836193186801698
-1.0427751955561035,-0.3000001907348633,-0.8334780179426515
-1.0393827300816387,-0.3000001907348633,-0.830772454245318
-1.0360021846934233,-0.3000001907348633,-0.8280763970714459
-1.0326334375535964,-0.3000001907348633,-0.8253897492527381
-1.029276368630199,-0.3000001907348633,-0.8227124150611428
-1.0259308596608618,-0.3000001907348633,-0.820044300179894
-1.0225967941174097,-0.3000001907348633,-0.8173853116752821
-1.0192740571713494,-0.3000001907348633,-0.8147353579691303
-1.0159625356602189,-0.3000001907348633,-0.8120943488119575
-1.0126621180547615,-0.3000001907348633,-0.8094621952567986
-1.0093726944269217,-0.3000001907348633,-0.8068388096336807
-1.0060941564186148,-0.3000001907348633,-0.8042241055247161
-1.0028263972112599,-0.3000001907348633,-0.8016179977398044
-0.9995693114960573,-0.30000007152557373,-0.7990204022929278
-0.996322795444978,-0.30000007152557373,-0.7964312363790148
-0.9930867466824517,-0.30000007152557373,-0.7938504183513607
-0.989861064257732,-0.30000007152557373,-0.7912778676995886
-0.9866456486179207,-0.30000001192092896,-0.7887135050281352
-0.9834404015816249,-0.30000001192092896,-0.7861572520352419
-0.9802452263132421,-0.2999999523162842,-0.7836090314924467
-0.9770600272978429,-0.2999999523162842,-0.7810687672245527
-0.9738847103166405,-0.2999999523162842,-0.7785363840900644
-0.9707191824230321,-0.2999999523162842,-0.7760118079620805
-0.9675633519191911,-0.2999999523162842,-0.7734949657096247
-0.9644171283331991,-0.2999999523162842,-0.7709857851794095
-0.9612804223967005,-0.2999999523162842,-0.7684841951780137
-0.9581531460230678,-0.2999999523162842,-0.7659901254544701
-0.9550352122860593,-0.2999999523162842,-0.7635035066832435
-0.9519265353989607,-0.2999999523162842,-0.7610242704475967
-0.9488270306941949,-0.2999999523162842,-0.7585523492233278
-0.9457366146033869,-0.2999999523162842,-0.7560876763628722
-0.9426552046378724,-0.2999999523162842,-0.753630186079758
-0.9395827193696398,-0.2999999523162842,-0.7511798134334059
-0.9365190784126906,-0.2999999523162842,-0.7487364943142647
-0.9334642024048098,-0.2999999523162842,-0.7463001654292724
-0.9304180129897355,-0.2999999523162842,-0.743870764287636
-0.927380432799715,-0.2999999523162842,-0.7414482291869197
-0.9243513854384394,-0.2999999523162842,-0.7390324991994349
-0.9213307954643472,-0.2999999523162842,-0.7366235141589245
-0.9183185883742839,-0.2999999523162842,-0.734221214647531
-0.9153146905875132,-0.2999999523162842,-0.7318255419830451
-0.9123190294300687,-0.2999999523162842,-0.7294364382064258
-0.9093315331194323,-0.2999999523162842,-0.7270538460695813
-0.9063521307495436,-0.2999999523162842,-0.7246777090234137
-0.9033807522761176,-0.2999999523162842,-0.722307971206109
-0.9004173285022717,-0.2999999523162842,-0.7199445774316748
-0.8974617910644537,-0.2999999523162842,-0.7175874731787178
-0.8945140724186577,-0.2999999523162842,-0.7152366045794502
-0.8915741058269284,-0.2999999523162842,-0.7128919184089265
-0.88864182534414,-0.2999999523162842,-0.7105533620745003
-0.8857171658050478,-0.2999999523162842,-0.7082208836054963
-0.8828000628116015,-0.2999999523162842,-0.7058944316430938
-0.8798904527205178,-0.2999999523162842,-0.7035739554304145
-0.8769882726311039,-0.2999999523162842,-0.7012594048028118
-0.8740934603733256,-0.2999999523162842,-0.6989507301783554
-0.8712059544961133,-0.2999997138977051,-0.6966478825485043
-0.868325694255905,-0.2999992370605469,-0.69435081346897
