theoretical_q,sample_q
-0.8458475501039638,-0.24030389525890058
-0.8430283323731255,-0.2375055612068152
-0.8402157991513217,-0.23407512866095398
-0.8374098966716101,-0.23342842050105664
-0.8346105717550123,-0.23114048479125932
-0.8318177718016011,-0.2293171690185405
-0.8290314447817538,-0.2286905923655827
-0.826251539227572,-0.22809829234945087
-0.8234780042244604,-0.2257757436633908
-0.8207107894028638,-0.22435637260386684
-0.8179498449301559,-0.22416846773023666
-0.8151951215026817,-0.22293574797508156
-0.8124465703379432,-0.22240837366625518
-0.8097041431669308,-0.22213089852123202
-0.8069677922265938,-0.22211171942661578
-0.8042374702524486,-0.222072512455934
-0.8015131304713214,-0.21662874950226535
-0.7987947265942229,-0.2163024229260374
-0.796082212809349,-0.21549781613426128
-0.7933755437752105,-0.21492228178284437
-0.7906746746138822,-0.21451078502925625
-0.7879795609043763,-0.21159623345011241
-0.785290158676129,-0.2114967983944901
-0.7826064244026065,-0.2076923999791196
-0.7799283149950214,-0.20705880059647194
-0.7772557877961597,-0.2060045372835492
-0.7745888005743156,-0.20597839566816373
-0.7719273115173331,-0.20415669301074474
-0.7692712792267514,-0.20383209415786432
-0.7666206627120488,-0.20371245916510805
-0.7639754213849889,-0.20353159349752487
-0.7613355150540632,-0.20343942142638105
-0.7587009039190268,-0.20331569843129277
-0.7560715485655314,-0.2025765457856107
-0.7534474099598454,-0.20151503223162773
-0.7508284494436657,-0.19937156479568532
-0.7482146287290159,-0.19889064986645488
-0.7456059098932322,-0.19840609707518966
-0.743002255374031,-0.1971082999219848
-0.7404036279646599,-0.19633347095137793
-0.7378099908091301,-0.1938457634618492
-0.7352213073975271,-0.19306655467030565
-0.7326375415613978,-0.19180460605337524
-0.7300586574692155,-0.19139351722868056
-0.7274846196219191,-0.19104266894242378
-0.7249153928485236,-0.18889554704354955
-0.7223509423018039,-0.18754187025699895
-0.7197912334540473,-0.18735952830118147
-0.717236232092876,-0.18708619599012896
-0.7146859043171362,-0.18453222895833707
-0.7121402165328534,-0.18398091457387658
-0.7095991354492531,-0.18388669196492477
-0.7070626280748431,-0.18232871097372214
-0.704530661713561,-0.17952259792490743
-0.7020032039609808,-0.17855898149507132
-0.6994802227005793,-0.17737012621938644
-0.6969616861000628,-0.1755071901879618
-0.6944475626077509,-0.1749993198195322
-0.6919378209490148,-0.17464860593982345
-0.6894324301227746,-0.17373813222069445
-0.6869313593980488,-0.17367923732842236
-0.6844345783105582,-0.17366286952618298
-0.6819420566593807,-0.1732825178784835
-0.6794537645036597,-0.17305540091779484
-0.6769696721593611,-0.1720615168022752
-0.6744897501960817,-0.17202673423144305
-0.6720139694339048,-0.17200170647050375
-0.6695423009403038,-0.17155360932805558
-0.6670747160270921,-0.1706344669829005
-0.6646111862474218,-0.17044696097310008
-0.6621516833928238,-0.16933166892289556
-0.6596961794902939,-0.16902859011842408
-0.657244646799424,-0.167930726342168
-0.6547970578095721,-0.16745016459814963
-0.6523533852370789,-0.16729439695020162
-0.6499136020225228,-0.16685934103299185
-0.6474776813280145,-0.16374459999818644
-0.6450455965345347,-0.16242102368704464
-0.6426173212393083,-0.16146610069050485
-0.6401928292532165,-0.15921281406223792
-0.6377720945982498,-0.15865856928888053
-0.6353550915049933,-0.15821586269271035
-0.6329417944101529,-0.15820665692759428
-0.6305321779541142,-0.15811600513783916
-0.6281262169785374,-0.15617903927653526
-0.6257238865239874,-0.15598898002986392
-0.6233251618275962,-0.15360810231693064
-0.6209300183207599,-0.1535337286318896
-0.6185384316268678,-0.15138539718616797
-0.616150377559064,-0.14805878311252257
-0.6137658321180397,-0.1477502212720474
-0.6113847714898584,-0.1464247789332946
-0.6090071720438085,-0.1451009256072987
-0.6066330103302896,-0.1446293218465861
-0.6042622630787257,-0.13977325669406743
-0.6018949071955069,-0.13970736101506648
-0.5995309197619633,-0.1394497391280321
-0.5971702780323617,-0.13839401392932663
-0.5948129594319342,-0.13697350317153378
-0.5924589415549317,-0.13686999697095245
-0.5901082021627039,-0.13655248646540935
-0.5877607191818065,-0.13490896138662803
-0.5854164707021339,-0.13463349872577668
-0.5830754349750756,-0.1325323176795457
-0.5807375904117009,-0.1322693960273845
-0.5784029155809638,-0.13152050245460828
-0.5760713892079353,-0.13086794844795818
-0.5737429901720584,-0.1300808771731604
-0.571417697505425,-0.1287965300282925
-0.569095490391078,-0.1280712773704135
-0.5667763481613343,-0.12756276884267057
-0.5644602502961299,-0.1264387422401329
-0.5621471764213887,-0.12638398703738601
-0.5598371063074097,-0.12598459531856454
-0.5575300198672783,-0.12480164836480447
-0.5552258971552967,-0.12445984605841998
-0.5529247183654341,-0.12294596284948388
-0.5506264638297992,-0.12212953994583557
-0.5483311140171305,-0.12143980223513123
-0.5460386495313071,-0.1201975128052636
-0.543749051109878,-0.11947641595463748
-0.5414622996226106,-0.1181421464470857
-0.5391783760700581,-0.11728119518802588
-0.5368972615821447,-0.11560966385401653
-0.5346189374167676,-0.11489150723492113
-0.53234338495842,-0.11424595843344613
-0.530070585716828,-0.11176635324841339
-0.527800521325606,-0.11160233043510245
-0.5255331735409297,-0.11085658846402237
-0.5232685242402246,-0.1100845851394189
-0.5210065554208718,-0.10920095498283869
-0.5187472491989285,-0.10796448100273723
-0.5164905878078654,-0.10713186244766675
-0.5142365535973206,-0.10693918370251833
-0.5119851290318662,-0.10678915649165809
-0.5097362966897926,-0.10621854258024435
-0.5074900392619064,-0.10620589555037899
-0.5052463395503433,-0.1052939289186747
-0.5030051804673951,-0.10267625631621433
-0.500766545034352,-0.1024337334305138
-0.498530416380357,-0.10185770737661545
-0.49629677774127634,-0.09863170470896995
-0.4940656124585819,-0.09801412104728885
-0.4918369039782469,-0.09768571798345388
-0.4896106358496569,-0.09507110109749277
