sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3N2i,pHO,CODo,NH3NO,TempO,pHMBR
1506,1.0001494974051313,-0.019863107083087354,0.04332417421343014,0.08620264288394033,-0.24129705544728255,-0.018544844388835635,-0.23778872489187863,0.01740714353865689,0.22246669319433554,-0.7695821433509111,-0.3446864642254123,0.2464001897309746,-0.3422676429693464
664,3.7711650231338543,0.0056849545000271,0.1463290921806333,0.3036612842059506,0.0019287811018838031,0.009145566301365888,-0.05950854237694973,0.11525723957855527,0.03733128954652796,-0.3028631609614883,1.0126104962872744,-0.1701991699743589,0.3134085565438861
1058,2.4347394203699486,0.12573666162807934,0.015362607616856216,-0.11044526360012771,-0.09419886456240986,-0.019493693625643453,-0.025920109657541417,0.006935840286401917,-0.2750348860080079,-0.44956091243592866,0.6843596498821662,0.052288755567427306,0.1663309990781289
277,5.015467693627253,-0.046466933514918096,0.02420729680698964,0.18055834405301785,-0.031928598335762205,0.004289846725325941,0.17423796916716167,0.024275317783079196,0.4126754938441377,0.9138753477977412,0.6453641564718213,0.1817328058405931,0.17426801078751802
1276,1.4874069007387334,-0.049008613267467534,-0.03683926331783567,-0.01842285335607564,-0.02269996531885527,-0.044968973550856876,-0.10326462280407087,-0.0043988764766088265,-0.08404376107987724,-0.49478860847874245,0.012403670090194097,0.016263483749404055,-0.04120335165102225
1399,1.0406403336326084,4.632439100573649e-05,-0.1052041689533431,-0.2219026351691578,-0.1524976797726653,-0.049901278311993556,-0.0937759850765017,0.0015423690744745754,-0.31544139008248495,-0.5251675224589135,-0.18107304612338612,0.16947863204543848,0.15615807786958827
1429,1.6429622857490838,-0.025620151792376512,0.02152471619358832,-0.07472494465643195,0.031230080329765465,-0.02825049523994156,-0.12283760661387574,-0.0030331290701226367,-0.3445803569913437,-0.6804673553056617,0.37092398152225625,-0.01731062186290063,0.15772953303558088
236,4.995719418197681,-0.004106005037830762,0.027263756523939663,0.09192131078655134,0.036055070456325444,-0.026665379482420194,0.40015710192752685,0.056541862947180235,0.5258952587582902,1.3803812584102395,-0.17190544241710684,0.18902103276362245,0.13278095636081547
672,3.2971474097567866,-0.02234429712593151,-0.04675748922280924,0.3289005362786332,0.0182420610504155,-0.03289718707769892,-0.09130597443373764,0.006278071976799571,-0.01317571862238141,-0.3894226756793989,0.9612498027687868,-0.07091795405638074,0.29091959769994336
1336,2.319286384059211,-0.007915296795286037,0.0024471456630106637,0.2126415734773873,-0.02395545556206235,-0.018177129274778214,-0.10387677779263829,-0.005359787931618782,-0.0455300076270369,-0.44327588565899634,0.4957405582621292,-0.14440229909467803,0.04257111019323097
1544,0.8618468294357164,-0.027101680150796788,-0.05047913587675512,0.20482367098875862,-0.07104414538210517,-0.037415508049277194,-0.14513108119148535,-0.005735907405015747,0.21073277513032557,-0.612255800636367,-0.5058356324921662,-0.20027309444839428,-0.2568162672515528
344,6.298235533390709,-0.10979917199258785,0.13553558130308263,0.2333077189583384,0.2668924683945491,0.058412905211027454,0.12304406459195913,0.052391843668594375,-0.13341642236603868,1.5963910593294763,1.4282911242665828,0.1947535089299827,0.09405221689519536
