sample_id,f_x,Q2i,Q2mbr,P,DO,pH2i,COD2i,NH3-N2i,pHO,CODo,NH3-NO,TempO,pHMBR
1204,146.6483861046059,-3.9689162887863363,-2.3459538966924436,-21.758133873568852,4.811296386511689,3.8074418078810686,-5.68819989711004,-1.0314427397410513,16.180810930748255,-35.51569650214037,15.216329326362384,2.3395799624951765,1.23140836329936
903,71.58996554669093,-4.532219396664665,-5.500729873685392,-26.40792779155292,2.481166954511942,-4.111519331500348,-6.569890235789218,-0.6656428130970283,-2.5966115899036346,-45.446444684292,-3.646599405982228,-6.418078269573206,1.634599458872578
598,94.90635231251044,-0.6405028597983744,-0.3559826102809957,15.38106973362461,0.930271279610276,-4.379198158195765,-12.91340354794564,1.2891030336207023,-31.12847106165308,-37.115489655277656,-0.5099299899844028,-3.8796764714232213,-5.141299905133005
628,98.43170524102813,5.804207809398486,0.04415823825415046,13.88082823913651,-0.009241185679950092,-3.071580084545907,-13.067475387163281,0.7867394348248606,-29.87258349352673,-41.05575203420558,-0.8365994956689367,-3.170904946564539,-4.369954378577979
1335,132.74903648656272,1.681554177354521,2.569526663157763,-2.8716564386498065,-9.443018111898237,-1.9274627452484108,-15.989637350955746,-0.28157327445605346,7.428914726483799,-27.182354062172873,2.9685868663488213,-0.4721000324732742,2.8983935437251804
221,407.6663005509214,2.4608050315489756,6.4091421713853665,29.729099786767602,2.508526971607508,6.859199461797206,39.202789697094794,1.6114684410013922,29.40842431036765,111.71235011850565,-2.5035011567676513,5.21329762787083,1.6848355643951762
113,374.9831357439904,2.005271966267845,1.6597774118223854,33.50886080942845,18.496355678626156,8.830458535537414,24.847398505904113,1.9326830033784332,21.31906674716058,89.75671656548083,3.160585258319678,4.721610421891729,-8.625511685174178
1142,50.143154454213374,0.5979699935317091,0.7922192759482009,-18.674098363674556,-9.47809499531819,-1.8829407119343937,-10.943348565826147,-0.23385545878873354,-11.900276457396128,-65.97912232883357,-3.1898826120386246,-3.674781650480795,1.339503803677555
1057,91.78212030877586,3.2557106976471424,-2.477775171033529,-22.415814387559976,-2.3206265957480174,-1.562523520672547,-10.694531248152037,-0.1608720989967111,-17.91354685280583,-29.770281394870125,3.4423428467033057,-0.4223411445253419,-0.5474833465575386
174,325.14083127190344,-0.679616689194183,6.4924875775640185,-5.356562084605102,10.66061401618493,7.725925012395644,11.374179101241497,2.1515508456080497,20.441428234788113,100.03042583397682,0.6683896467226461,4.291120760388958,-6.028973508515062
782,113.27158828872273,-2.6664084081869395,-3.037753021729116,-15.943815232093218,5.88302594309541,-0.18935720064533507,-12.219317654801666,-0.06442610779878385,-18.369078997717054,-15.93345883320221,-1.2297316237271243,4.48325258673051,-0.8112056865487645
601,116.16646185529382,2.586144521240338,2.380825502162752,14.33880446000651,0.31899138483158324,-3.1457154041821562,-13.271116876767104,1.1334225160722617,-32.30383868258301,-20.920522024173884,0.6260753080991861,-3.7557284695591404,-5.190742905200567
