theoretical_quantiles,sample_quantiles,qq_line
-0.6570261313303152,-0.298783540725708,-0.5131182449307137
-0.6545795954138535,-0.2980881929397583,-0.5112075727523582
-0.6521369712506201,-0.2979618310928345,-0.5092999555375581
-0.6496982318242698,-0.29744935035705566,-0.5073953721873472
-0.6472633503394996,-0.29609572887420654,-0.5054938017753863
-0.6448323002193908,-0.2955533266067505,-0.503595223545888
-0.6424050551027909,-0.2943906784057617,-0.5016996169115723
-0.639981588841735,-0.2923407554626465,-0.4998069614516519
-0.6375618754989019,-0.29144537448883057,-0.4979172369098462
-0.6351458893451096,-0.2885788679122925,-0.49603042319242524
-0.6327336048568469,-0.28831911087036133,-0.49414650036628177
-0.6303249967138382,-0.2877378463745117,-0.4922654486570296
-0.6279200397966456,-0.2877373695373535,-0.49038724844713066
-0.6255187091843055,-0.28772974014282227,-0.48851188027404985
-0.623120980151997,-0.28758537769317627,-0.4866393248284332
-0.6207268281687445,-0.2868809998035431,-0.4847695629523145
-0.6183362288951539,-0.28649377822875977,-0.482902575637347
-0.615949158181179,-0.2858753204345703,-0.481038344023059
-0.613565592063921,-0.28484630584716797,-0.4791768493951354
-0.6111855067654572,-0.2841024398803711,-0.4773180731837219
-0.6088088786907018,-0.2840590476989746,-0.4754619969617545
-0.606435684425296,-0.282684326171875,-0.4736086024433117
-0.6040659007335267,-0.28258657455444336,-0.4717578714819888
-0.6016995045562751,-0.28251099586486816,-0.4699097860692962
-0.5993364730089935,-0.28239619731903076,-0.4680643283330791
-0.5969767833797095,-0.28146934509277344,-0.46622148053595885
-0.5946204131270575,-0.27988338470458984,-0.4643812250737958
-0.5922673398783391,-0.2797952890396118,-0.4625435444741744
-0.5899175414276069,-0.2794179916381836,-0.4607084213949064
-0.5875709957337765,-0.2769542932510376,-0.45887583862255704
-0.5852276809187648,-0.27668702602386475,-0.45704577907099064
-0.5828875752656505,-0.2754073143005371,-0.455218225779934
-0.5805506572168624,-0.2750129699707031,-0.4533931619135617
-0.5782169053723913,-0.2746281623840332,-0.45157057075909973
-0.5758862984880249,-0.2744622230529785,-0.44975043572544654
-0.5735588154736063,-0.27408504486083984,-0.4479327403418137
-0.5712344353913186,-0.2735302448272705,-0.4461174682563853
-0.5689131374539874,-0.2712595462799072,-0.4443046032349933
-0.5665949010234101,-0.2702028751373291,-0.4424941291598119
-0.5642797056087059,-0.26915109157562256,-0.4406860300280693
-0.5619675308646854,-0.2677270174026489,-0.43888028995077444
-0.5596583565902453,-0.26567649841308594,-0.43707689315146325
-0.5573521627267818,-0.2651090621948242,-0.4352758239649595
-0.5550489293566244,-0.26501303911209106,-0.4334770668361518
-0.5527486367014915,-0.2647829055786133,-0.4316806063187872
-0.5504512651209658,-0.26251745223999023,-0.4298864270742807
-0.5481567951109875,-0.26227331161499023,-0.4280945138705388
-0.5458652073023698,-0.262123703956604,-0.4263048515807994
-0.5435764824593319,-0.2609570026397705,-0.42451742518248686
-0.5412906014780497,-0.26054859161376953,-0.42273221975607955
-0.5390075453852282,-0.26027917861938477,-0.42094922048399536
-0.5367272953366883,-0.2597334384918213,-0.41916841264948784
-0.5344498326159743,-0.25936460494995117,-0.4173897816355589
-0.5321751386329786,-0.2593245506286621,-0.4156133129238842
-0.5299031949225819,-0.25787925720214844,-0.4138389920937519
-0.5276339831433128,-0.2555093765258789,-0.4120668048210155
-0.5253674850760232,-0.25321340560913086,-0.41029673687705914
-0.5231036826225799,-0.25211381912231445,-0.4085287741277763
-0.5208425578045731,-0.2520923614501953,-0.4067629025325606
-0.5185840927620413,-0.2516975402832031,-0.4049991081433105
-0.5163282697522105,-0.2514314651489258,-0.40323737710344437
-0.5140750711482502,-0.25123631954193115,-0.40147769564692914
-0.5118244794380452,-0.25079143047332764,-0.39972005009732064
-0.509576477222981,-0.24957036972045898,-0.3979644268668158
-0.5073310472167443,-0.24924421310424805,-0.39621081245531514
-0.5050881722441402,-0.24920105934143066,-0.39445919344949965
-0.5028478352399203,-0.24906957149505615,-0.39270955652191514
-0.500610019247628,-0.24819576740264893,-0.3909618884300706
-0.49837470741845713,-0.24789786338806152,-0.38921617601554676
-0.4961418830101222,-0.24704265594482422,-0.3874724062031139
-0.4939115293857452,-0.24562478065490723,-0.3857305659998625
-0.49168363001275417,-0.24541497230529785,-0.38399064249434295
-0.4894581684617949,-0.24535906314849854,-0.3822526228557156
-0.4872351284056556,-0.24524545669555664,-0.3805164943329109
-0.48501449361820553,-0.24431967735290527,-0.3787822442538009
-0.48279624797334403,-0.24415111541748047,-0.37704986002437796
-0.48058037544396354,-0.243927001953125,-0.37531932912794513
-0.4783668601009252,-0.24378055334091187,-0.3735906391243163
-0.4761556861120444,-0.24105358123779297,-0.3718637776490235
-0.4739468377410897,-0.2394580841064453,-0.37013873241253553
-0.4717402993467943,-0.23943966627120972,-0.3684154911994857
-0.469536055381876,-0.23910760879516602,-0.36669404186790655
-0.4673340903920719,-0.23904895782470703,-0.3649743723484759
-0.4651343890151816,-0.23871397972106934,-0.3632564706437697
-0.46293693598012275,-0.23866784572601318,-0.36154032482752435
-0.46074171610599784,-0.2383558750152588,-0.359825923043908
-0.45854871430116956,-0.23586511611938477,-0.35811325350679823
